C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_038.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_038.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_038.jpg,0,1,0,30.1903
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_112.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_112.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_112.jpg,0,1,0,30.19031
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_186.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_186.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_186.jpg,0,1,0,30.19029
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_264.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_264.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_264.jpg,0,1,0,30.19029
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_342.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_342.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_342.jpg,0,1,0,30.19031
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_418.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_418.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_418.jpg,0,1,0,30.1903
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_494.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_494.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_494.jpg,0,1,0,30.19032
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_567.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_567.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_567.jpg,0,1,0,30.1902
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_644.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_644.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_644.jpg,0,1,0,30.1903
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_728.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_728.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_728.jpg,0,1,0,30.19029
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_803.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_803.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_803.jpg,-0.15,1,0,30.18426
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_879.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_879.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_879.jpg,-0.35,1,0,30.16352
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_57_956.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_57_956.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_57_956.jpg,0,1,0,30.1895
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_034.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_034.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_034.jpg,0,1,0,30.19007
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_109.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_109.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_109.jpg,0,1,0,30.19026
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_179.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_179.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_179.jpg,0,1,0,30.19028
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_254.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_254.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_254.jpg,-0.05,1,0,30.18983
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_326.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_326.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_326.jpg,-0.25,1,0,30.17522
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_399.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_399.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_399.jpg,-0.4,1,0,30.15789
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_476.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_476.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_476.jpg,0,1,0,30.18904
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_551.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_551.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_551.jpg,0,1,0,30.19001
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_621.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_621.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_621.jpg,0,1,0,30.19021
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_697.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_697.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_697.jpg,0,1,0,30.19072
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_776.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_776.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_776.jpg,0,1,0,30.18942
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_851.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_851.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_851.jpg,0,1,0,30.1903
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_58_925.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_58_925.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_58_925.jpg,0,1,0,30.18982
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_003.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_003.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_003.jpg,0,1,0,30.18978
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_085.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_085.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_085.jpg,0,1,0,30.1903
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_163.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_163.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_163.jpg,0,1,0,30.19028
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_248.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_248.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_248.jpg,0,1,0,30.19026
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_325.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_325.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_325.jpg,0,1,0,30.19026
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_403.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_403.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_403.jpg,0,1,0,30.19023
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_475.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_475.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_475.jpg,0,1,0,30.19026
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_546.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_546.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_546.jpg,0,1,0,30.19026
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_621.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_621.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_621.jpg,0,1,0,30.19025
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_696.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_696.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_696.jpg,0,1,0,30.19027
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_770.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_770.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_770.jpg,0,1,0,30.19027
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_839.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_839.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_839.jpg,0,1,0,30.19026
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_911.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_911.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_911.jpg,0,1,0,30.19024
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_57_59_986.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_57_59_986.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_57_59_986.jpg,0,1,0,30.19025
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_054.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_054.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_054.jpg,0,1,0,30.19041
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_128.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_128.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_128.jpg,0,1,0,30.19045
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_203.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_203.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_203.jpg,0,1,0,30.1904
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_286.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_286.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_286.jpg,0,1,0,30.19041
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_362.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_362.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_362.jpg,0,1,0,30.19096
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_442.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_442.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_442.jpg,0,1,0,30.19032
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_520.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_520.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_520.jpg,0,1,0,30.19024
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_596.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_596.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_596.jpg,0,1,0,30.19009
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_670.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_670.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_670.jpg,0,1,0,30.19028
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_743.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_743.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_743.jpg,-0.05,1,0,30.18972
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_819.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_819.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_819.jpg,-0.25,1,0,30.17473
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_893.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_893.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_893.jpg,0,1,0,30.18882
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_00_970.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_00_970.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_00_970.jpg,0,1,0,30.19009
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_049.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_049.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_049.jpg,0,1,0,30.19025
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_127.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_127.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_127.jpg,0,1,0,30.1903
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_206.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_206.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_206.jpg,0,1,0,30.19031
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_273.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_273.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_273.jpg,0,1,0,30.1903
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_351.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_351.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_351.jpg,-0.15,1,0,30.18438
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_428.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_428.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_428.jpg,0,1,0,30.191
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_503.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_503.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_503.jpg,0,1,0,30.19
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_578.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_578.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_578.jpg,0,1,0,30.19026
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_655.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_655.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_655.jpg,0,1,0,30.19029
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_730.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_730.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_730.jpg,0,1,0,30.19029
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_805.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_805.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_805.jpg,0,1,0,30.19031
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_880.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_880.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_880.jpg,0,1,0,30.19028
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_01_961.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_01_961.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_01_961.jpg,-0.05,1,0,30.18974
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_040.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_040.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_040.jpg,-0.25,1,0,30.1748
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_120.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_120.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_120.jpg,0,1,0,30.18885
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_198.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_198.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_198.jpg,0,1,0,30.1901
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_264.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_264.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_264.jpg,0,1,0,30.19026
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_342.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_342.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_342.jpg,0,1,0,30.19029
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_418.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_418.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_418.jpg,0,1,0,30.19029
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_492.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_492.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_492.jpg,-0.1,1,0,30.18784
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_562.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_562.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_562.jpg,-0.25,1,0,30.17501
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_637.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_637.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_637.jpg,0,1,0,30.1901
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_711.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_711.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_711.jpg,0,1,0,30.18987
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_788.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_788.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_788.jpg,0,1,0,30.1902
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_861.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_861.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_861.jpg,0,1,0,30.19031
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_02_937.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_02_937.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_02_937.jpg,0,1,0,30.1903
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_03_014.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_03_014.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_03_014.jpg,0,1,0,30.19031
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_03_094.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_03_094.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_03_094.jpg,0,1,0,30.19031
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_03_169.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_03_169.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_03_169.jpg,0,1,0,30.19031
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_03_245.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_03_245.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_03_245.jpg,0,1,0,30.18997
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_03_320.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_03_320.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_03_320.jpg,0,1,0,30.19036
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_03_394.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_03_394.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_03_394.jpg,0,1,0,30.19014
C:\Users\aashi\Desktop\beta_simulator_windows\IMG\center_2019_12_30_10_58_03_468.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\left_2019_12_30_10_58_03_468.jpg,C:\Users\aashi\Desktop\beta_simulator_windows\IMG\right_2019_12_30_10_58_03_468.jpg,0,1,0,30.18999
